Value,Disaggregation combinations using this value,Number of indicators
AS,4,1
CB1,1,1
CB2,1,1
CB3,1,1
CB4,1,1
CB5,1,1
E,4,1
FF,5,1
FNF,5,1
IAA,1,1
IAS,1,1
MOT_AIR,8,1
MOT_PIP,4,1
MOT_RAI,8,1
MOT_ROA,8,1
MOT_TOT,8,1
MOT_WAT,8,1
NCD_CARDIO,1,1
NCD_CRESPD,1,1
PPS,2,1
RC,3,1
RCA,3,1
RCO,3,1
RF,3,1
RNF,3,1
RP,3,1
RPIB,1,1
S,4,1
SES,4,1
SF,1,1
SKILL_MATH,3,1
SKILL_READ,3,1
_T,611,80
TA,1,1
TC,1,1
