Indicator,Disaggregation combinations using this value
#1-3-1,1
#1-5-1,1
#1-a-2,3
#1-a-MZ_1,2
#10-4-1,1
#2-5-1,3
#2-a-MZ_1,1
#3-3-3,1
#4-1-MZ_2,24
#4-1-MZ_3,28
#4-1-MZ_4,42
#4-1-MZ_5,14
#4-3-MZ_3,1
#4-a-MZ_1,12
#4-a-MZ_2,12
#4-c-1,9
#5-5-1,1
#6-3-MZ_1,1
#6-4-1,1
#8-1-1,1
#8-8-MZ_1,3
#8-8-MZ_2,1
#8-9-1,1
#9-1-2,11
#9-2-1,1
