Year,REPORTING_TYPE,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,OCCUPATION,DISABILITY_STATUS,COMPOSITE_BREAKDOWN,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2015,N,NY_GDP_PCAP,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2015,3.88
2016,N,NY_GDP_PCAP,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2016,1.09
2017,N,NY_GDP_PCAP,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2017,1.05
2018,N,NY_GDP_PCAP,508,_T,_T,_T,_T,_T,_T,_T,_T,PT,0,2018,0.77
